Task Type,Task Complexity,Execution Time,Energy Consumption,Cost
Vehicle Detection (Metro),7.512590926309764,5.0083939508731765,0.8840414336380567,0.07771871580874987
Vehicle Detection (Tram),7.443594506065379,4.962396337376919,0.24017040332518677,0.2438246585870671
Vehicle Detection (Metro),7.491235949811978,4.994157299874652,0.8587199612397551,0.34207307182128793
Vehicle Detection (Tram),7.745460245523166,5.1636401636821105,0.7499278273791667,0.10087403302558182
Vehicle Detection (Tram),7.527482152518562,5.018321435012375,0.5714273922607762,0.30085648560364947
Vehicle Detection (Tram),6.8163773205490426,4.544251547032695,0.5261469368577135,0.25412640318571367
Pedestrian Detection,1.8544668280149232,3.526631630542042,0.40591564603269115,0.3012361707610952
Route Detection,5.292405264871957,5.514190121592835,0.47434171349603044,0.2728906733203695
Vehicle Detection (Bus),6.147727206407521,4.09848480427168,0.5403564523365348,0.09281026507092205
Vehicle Detection (Metro),6.712176336947668,4.474784224631779,0.842474382136865,0.1991535974530469
Vehicle Detection (Bus),5.201983421359069,3.4679889475727124,0.8740465288601542,0.13914071120140975
Vehicle Detection (Metro),7.237266025953367,4.824844017302245,0.20296193497123838,0.4256322960464163
Vehicle Detection (Bus),6.306057916715188,4.204038611143459,0.13095839826310907,0.08103948982638062
Vehicle Detection (Bus),3.174658185999092,2.2264362946448584,0.4017170982405809,0.1055102296077013
Vehicle Detection (Tram),7.306352147671871,4.870901431781247,0.6598138528486776,0.23500106772177648
Route Detection,4.732787571827924,2.734358329477047,0.2925128922763552,0.10841558253130258
Vehicle Detection (Metro),8.237512870326213,5.491675246884142,0.9766207318793687,0.31399034535547077
Route Detection,4.831218659652926,4.209997981358283,0.5789725754783608,0.12067545796600608
Vehicle Detection (Tram),6.70053794657404,4.4670252977160265,0.403773117906688,0.4515073542988446
Pedestrian Detection,1.6957070660853015,2.0172257694624047,0.2356190153119107,0.07246094715650035
Vehicle Detection (Tram),7.068688514195338,4.712459009463559,0.8497408345559617,0.48337063750147685
Route Detection,6.508531254102758,6.3717148389258425,0.6398900575005556,0.10716802433756345
Vehicle Detection (Metro),8.636517996992708,5.757678664661806,0.6218052698331332,0.34526386284944177
Vehicle Detection (Metro),6.390570865699314,4.260380577132876,0.9926388802551789,0.1900214387866795
Vehicle Detection (Bus),3.6059049024122958,2.0818500786146585,0.7802331584331874,0.3277007351702892
Vehicle Detection (Metro),8.535813928196895,5.69054261879793,0.9634441486080298,0.3472344390134976
Route Detection,5.351283030971028,3.1204630301691214,0.3693346532570327,0.29280983732672666
Vehicle Detection (Tram),7.330916337906499,4.887277558604333,0.49781226107012433,0.24336424748037905
Vehicle Detection (Tram),5.20096608715812,3.46731072477208,0.42341208692285204,0.34868317034423657
Vehicle Detection (Bus),3.8080380438646957,4.530070450735888,0.5753477099841938,0.06655696587115308
Vehicle Detection (Tram),5.510232865184336,3.6734885767895573,0.9092161985110154,0.3013760300901543
Vehicle Detection (Bus),4.321121553703705,3.160882088026466,0.30387900119043504,0.24005407942332896
Vehicle Detection (Tram),7.420222192596485,4.9468147950643235,0.10545557805746986,0.3735783265514014
Vehicle Detection (Tram),5.071477654763144,3.3809851031754294,0.550959069113571,0.2141279150482684
Vehicle Detection (Bus),3.404571285732526,2.9667955954934992,0.3635682863519108,0.3097643758003855
Vehicle Detection (Tram),7.083007432531861,4.722004955021241,0.3220820341846693,0.4309171532997371
Vehicle Detection (Bus),4.924321596504921,5.858009688266688,0.32121937682400814,0.0433054108352607
Route Detection,4.126165331312692,4.299077446128597,0.3315598843573424,0.3258104788221521
Pedestrian Detection,1.8829914231593627,1.0980180057918045,0.10078462969778675,0.04633720068893892
Vehicle Detection (Tram),6.0730081528366835,4.048672101891122,0.7042687355688567,0.1348213764429311
Pedestrian Detection,3.1275094963305383,2.7253597060697574,0.6762917330933054,0.3140078853322849
Vehicle Detection (Bus),6.454886737494153,4.303257824996102,0.9899388984193436,0.49040722692918587
Route Detection,6.127030227054554,7.288760842887113,0.20948417551785298,0.2961832900233842
Vehicle Detection (Tram),5.484566648385858,3.656377765590572,0.1274363188093761,0.17014119274760342
Route Detection,6.960394653890914,6.814079577941693,0.7772227091739982,0.18339548852878956
Vehicle Detection (Tram),6.799804606116375,4.53320307074425,0.40801750451706265,0.06955801492821795
Vehicle Detection (Metro),8.909272727241184,5.939515151494123,0.7229736226301745,0.44529472662669106
Vehicle Detection (Tram),7.10204151167821,4.734694341118806,0.2353635499274516,0.1986772813676423
Route Detection,5.5560707097557325,10.56595589122884,0.5550868022450451,0.15504340212673776
Pedestrian Detection,1.1232156005519731,1.099604385373213,0.6493350776926556,0.1558963199635495
Vehicle Detection (Bus),5.0593355186096245,3.3728903457397497,0.9631609759225725,0.368220325972149
Route Detection,5.999171592503784,5.8730624721396225,0.6722264641853315,0.32327275013258
Route Detection,5.474166494112377,3.83911660763093,0.14011411804939616,0.11013555159138537
Vehicle Detection (Bus),3.596910846620744,3.5212998633539128,0.6236284028196288,0.3312568120557309
Vehicle Detection (Bus),6.0965909991209415,4.064393999413961,0.8567881189683145,0.06899602096913587
Vehicle Detection (Metro),6.922938669562796,4.615292446375197,0.29283223633813904,0.22416881545643091
Vehicle Detection (Bus),3.2077707133554734,2.7953005606367936,0.6470084584348345,0.31889667775008124
Vehicle Detection (Bus),4.183808794063998,3.645835102537842,0.5029442760051532,0.20484431157750402
Vehicle Detection (Metro),7.186801600500512,4.791201067000341,0.33403776831818605,0.0883461383208439
Vehicle Detection (Metro),7.384835386991358,4.923223591327572,0.4456251116003509,0.0924735560003299
Route Detection,4.949778809201915,4.313313112680995,0.2834376932701523,0.18529937484614942
Vehicle Detection (Tram),7.35384844149414,4.90256562766276,0.802523171927997,0.38286419864677046
Vehicle Detection (Bus),5.498723682804146,3.665815788536097,0.6680603874208131,0.3173832762095667
Vehicle Detection (Metro),7.654047826242227,5.102698550828151,0.9884757980249655,0.212256920058913
Vehicle Detection (Tram),6.002601006409727,4.0017340042731515,0.8674390861565785,0.06722993056576276
Vehicle Detection (Bus),3.486412015153009,3.038112861368995,0.7310528048457416,0.27945728197646114
Route Detection,5.849624918285132,4.27897581590425,0.18752582798993944,0.274058926572859
Vehicle Detection (Tram),5.820691493048079,3.880460995365386,0.7030431845336982,0.3708618888454061
Vehicle Detection (Tram),5.021341870062648,3.347561246708432,0.7714941884666882,0.38709388191133803
Vehicle Detection (Tram),6.645299839068736,4.430199892712491,0.7241296211372837,0.40494747383887336
Vehicle Detection (Bus),6.070401214156415,4.046934142770943,0.21523977730713972,0.1601282305081323
Vehicle Detection (Metro),6.69833587562584,4.465557250417227,0.7508878939961255,0.1438935211438674
Vehicle Detection (Metro),8.02910572472607,5.35273714981738,0.134696018148731,0.05884048261932896
Vehicle Detection (Tram),5.758425565206958,3.8389503768046382,0.8516528667560035,0.15476892710227702
Vehicle Detection (Tram),6.4773233705776505,4.3182155803851,0.962220937808144,0.4167503983505723
Vehicle Detection (Tram),6.728356269119177,4.485570846079452,0.7390597682854678,0.47760794412028235
Vehicle Detection (Tram),7.513369657929004,5.008913105286003,0.1758960009879904,0.28815400702877286
Vehicle Detection (Bus),5.067690979856186,3.3784606532374575,0.5308336503551478,0.150957527552739
Vehicle Detection (Metro),8.12287246258997,5.415248308393314,0.6562836845226995,0.34315564255716635
Vehicle Detection (Metro),6.819494084908603,4.546329389939069,0.6264060364223092,0.1869400001217082
Vehicle Detection (Metro),8.977346679852577,5.984897786568385,0.20443852171378923,0.36134283541042955
Vehicle Detection (Bus),6.0096474996041955,4.006431666402797,0.6846262762848191,0.2740885576596499
Vehicle Detection (Bus),4.887460706664681,5.092275855601083,0.4608113286011891,0.07648586187722319
Vehicle Detection (Tram),7.004546440124473,4.669697626749649,0.27556592712729566,0.4811998554855639
Route Detection,5.985235948300098,4.378174709151241,0.08454882031847226,0.2758500094224365
Vehicle Detection (Tram),6.354015073887509,4.236010049258339,0.988596274042562,0.41712693549066593
Vehicle Detection (Tram),7.765012667620978,5.176675111747318,0.11218783011739723,0.3555770558356937
Vehicle Detection (Metro),8.681344163780144,5.78756277585343,0.5311464665489605,0.24545983943784455
Vehicle Detection (Metro),6.1442523878349675,4.096168258556645,0.7069297908429025,0.2855017747309367
Pedestrian Detection,3.0631930354224814,2.2407127125445947,0.7717912352589263,0.14289670585272
Vehicle Detection (Bus),4.001621461729586,7.609866408609536,0.17278203980206214,0.20363369999169967
Pedestrian Detection,3.0904730384211287,3.219983173364007,0.12851467696402966,0.08655127253114625
Pedestrian Detection,2.11410494852587,4.020384333181932,0.6381595840050795,0.21358187877997256
Route Detection,4.788929757565224,3.358549613867333,0.2657259599283194,0.08028921907713975
Route Detection,6.9575766290768915,4.01972565215799,0.3860647356281659,0.3242496331034844
Vehicle Detection (Metro),6.677539284961372,4.451692856640915,0.17341104717184405,0.19806300845599722
Vehicle Detection (Bus),5.686942738842326,3.7912951592282176,0.26179000562262156,0.2739289842640901
Vehicle Detection (Tram),7.325668551226585,4.883779034151057,0.33810215947691646,0.23299750845124967
Vehicle Detection (Tram),5.167411086068323,3.4449407240455483,0.4814117771489034,0.2620218912020259
Pedestrian Detection,3.223260469132768,1.8609323436595497,0.10603236465845133,0.25610543352446147
Pedestrian Detection,2.059794633791951,1.794936611480076,0.7098566176817778,0.07904379364196289
Pedestrian Detection,1.420869232958868,1.238167225277413,0.16735953470816206,0.1335376867264944
Vehicle Detection (Bus),5.5184915406381325,3.678994360425422,0.9277388308113486,0.12491913529648607
Pedestrian Detection,1.6567956155644579,0.9565421651036402,0.6837314641445423,0.1732001906353213
Route Detection,5.985481455010254,3.458099655657383,0.2700398463614042,0.2678241389842948
Vehicle Detection (Bus),6.232647628234899,4.155098418823266,0.3619166790471966,0.4878692934236908
Vehicle Detection (Bus),6.705828139327097,4.4705520928847315,0.8555368694921234,0.40342659009605536
Vehicle Detection (Bus),4.64268752460024,8.828978996892785,0.34329902901408316,0.1976242872128934
Pedestrian Detection,3.2404722393271745,6.162392189747302,0.6913078663373624,0.16128112323345714
Pedestrian Detection,1.941306452495171,3.6917741727811264,0.61621773194252,0.07652859914891712
Pedestrian Detection,1.271753404022498,0.741590279896639,0.551292651633926,0.17491776284721125
Route Detection,5.2080914857478735,5.426343068184798,0.35536481580810597,0.2665785949685687
Vehicle Detection (Tram),5.093466502425247,3.3956443349501644,0.2123106365890976,0.4808697874686745
Vehicle Detection (Bus),5.800532081406567,3.867021387604378,0.577875030116555,0.33342584951557597
Vehicle Detection (Tram),6.792339264589954,4.528226176393303,0.35941457065829874,0.3623413289992964
Vehicle Detection (Metro),7.990718175498139,5.327145450332092,0.7471020272224974,0.3101909205105217
Route Detection,6.401084390999197,6.669329832053936,0.4855064669060498,0.2712425384491554
Vehicle Detection (Tram),5.768053150088387,3.8453687667255916,0.9272043231468237,0.1339362676670619
Pedestrian Detection,2.226804108610501,2.6490227712525773,0.7471331176788536,0.2719091978263777
Pedestrian Detection,1.453890382837014,1.7295588400201027,0.6717870387142943,0.13918079750513948
Pedestrian Detection,2.2455979292393478,2.1983930151639086,0.2890558702536377,0.3137941362811129
Vehicle Detection (Metro),7.594554732929942,5.063036488619962,0.9213079298836199,0.4949913916721529
Route Detection,4.122987397523233,2.382047527307959,0.7649219894850792,0.2509706521537527
Vehicle Detection (Metro),7.237266025953367,4.824844017302245,0.28163118183346014,0.45710011400108125
Route Detection,5.1186061773572975,3.589756724525972,0.5892655114819111,0.2442225786612089
Vehicle Detection (Metro),7.6863360616210255,5.124224041080684,0.8728156243295551,0.3133962218353996
Route Detection,5.21731782810077,3.816445861433793,0.4178258652029283,0.04289762855917222
Route Detection,4.765715411604436,4.152917447132087,0.5700766844965536,0.09986529483927445
Vehicle Detection (Tram),5.989044773360984,3.9926965155739893,0.5231182095236132,0.3946403986411678
Vehicle Detection (Metro),6.447261086780416,4.29817405785361,0.8007445589248073,0.33522249332638154
Vehicle Detection (Metro),7.971422188117146,5.314281458744764,0.14555452068466218,0.28824865570792535
Vehicle Detection (Tram),5.955733736666307,3.970489157777538,0.8397696655357495,0.11952767651258596
Pedestrian Detection,1.0168782623618207,1.2096859630230665,0.46884227923078525,0.19749939790071402
Pedestrian Detection,3.4013743563082883,6.468379057020727,0.7309115457254116,0.25693307248057917
Pedestrian Detection,1.6901628567791822,2.0106303367327314,0.5592505823453088,0.07356144859143089
Vehicle Detection (Tram),6.579399730704836,4.386266487136557,0.23450164933745737,0.45992105335747635
Vehicle Detection (Metro),6.1072581092423555,4.07150540616157,0.37497912609160944,0.16073139688836907
Vehicle Detection (Metro),6.753263113103568,4.502175408735712,0.4898379331326266,0.2648412578911138
Pedestrian Detection,3.1593271635662545,2.215684414354558,0.368085241836834,0.1534391164403415
Vehicle Detection (Tram),6.412953442421326,4.275302294947551,0.2687067771468631,0.346839091954599
Route Detection,6.735699765713386,12.809251418655355,0.5826858368518856,0.2733634159259948
Vehicle Detection (Metro),6.196549202937174,4.131032801958116,0.5576450162649955,0.21516816814584233
Route Detection,6.3076340626148415,5.496568990454873,0.5289748146599323,0.03611989713656949
Pedestrian Detection,3.75767244241994,3.2744933549188784,0.5533373803714531,0.29815135946389026
Route Detection,6.350426157010825,6.216933283161561,0.22336918366556324,0.13709153476952787
Pedestrian Detection,2.877583097185296,2.507570011581948,0.5691712214266668,0.2455924860275313
Pedestrian Detection,3.6760142117342682,2.5780449362172138,0.2219855482787333,0.09588612088529899
Route Detection,4.669419828343707,2.722852045454456,0.3198088519903105,0.2636218442818815
Route Detection,6.150113205508153,3.550735254224473,0.38691563509321764,0.08224001454095065
Route Detection,4.446699706626347,3.874922272706298,0.15235151358617582,0.044161263387774805
Vehicle Detection (Metro),6.732097798443983,4.488065198962656,0.9617506974196733,0.346899498013934
Vehicle Detection (Metro),7.231466087396367,4.8209773915975775,0.7139366921185774,0.3693995158655437
Vehicle Detection (Metro),7.839536871242213,5.2263579141614755,0.26702497939005565,0.08945899966651168
Vehicle Detection (Metro),6.766769756698895,4.511179837799263,0.9809450264342187,0.33909068347688276
Vehicle Detection (Bus),6.459303084163121,4.306202056108748,0.2618853371797778,0.22720885750729636
